Date,company_name,price_open,price_close,volume,pe_trailing,pe_forward,peg,ev_ebitda,market_cap,beta
2024-12-27 00:00:00-05:00,AAPL,257.8299865722656,255.58999633789062,42355300,36.629852,32.927193,,28.113,4060701523968,1.109
2024-12-30 00:00:00-05:00,AAPL,252.22999572753906,252.1999969482422,35557500,36.629852,32.927193,,28.113,4060701523968,1.109
2024-12-31 00:00:00-05:00,AAPL,252.44000244140625,250.4199981689453,39480700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-02 00:00:00-05:00,AAPL,248.92999267578125,243.85000610351562,55740700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-03 00:00:00-05:00,AAPL,243.36000061035156,243.36000061035156,40244100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-06 00:00:00-05:00,AAPL,244.30999755859375,245.0,45045600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-07 00:00:00-05:00,AAPL,242.97999572753906,242.2100067138672,40856000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-08 00:00:00-05:00,AAPL,241.9199981689453,242.6999969482422,37628900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-10 00:00:00-05:00,AAPL,240.00999450683594,236.85000610351562,61710900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-13 00:00:00-05:00,AAPL,233.52999877929688,234.39999389648438,49630700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-14 00:00:00-05:00,AAPL,234.75,233.27999877929688,39435300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-15 00:00:00-05:00,AAPL,234.63999938964844,237.8699951171875,39832000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-16 00:00:00-05:00,AAPL,237.35000610351562,228.25999450683594,71759100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-17 00:00:00-05:00,AAPL,232.1199951171875,229.97999572753906,68488300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-21 00:00:00-05:00,AAPL,224.0,222.63999938964844,98070400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-22 00:00:00-05:00,AAPL,219.7899932861328,223.8300018310547,64126500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-23 00:00:00-05:00,AAPL,224.74000549316406,223.66000366210938,60234800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-24 00:00:00-05:00,AAPL,224.77999877929688,222.77999877929688,54697900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-27 00:00:00-05:00,AAPL,224.02000427246094,229.86000061035156,94863400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-28 00:00:00-05:00,AAPL,230.85000610351562,238.25999450683594,75707600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-29 00:00:00-05:00,AAPL,234.1199951171875,239.36000061035156,45486100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-30 00:00:00-05:00,AAPL,238.6699981689453,237.58999633789062,55658300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-01-31 00:00:00-05:00,AAPL,247.19000244140625,236.0,100959800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-03 00:00:00-05:00,AAPL,229.99000549316406,228.00999450683594,73063300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-04 00:00:00-05:00,AAPL,227.25,232.8000030517578,45067300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-05 00:00:00-05:00,AAPL,228.52999877929688,232.47000122070312,39620300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-06 00:00:00-05:00,AAPL,231.2899932861328,233.22000122070312,29925300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-07 00:00:00-05:00,AAPL,232.60000610351562,227.6300048828125,39707200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-10 00:00:00-05:00,AAPL,229.57000732421875,227.64999389648438,33115600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-11 00:00:00-05:00,AAPL,228.1999969482422,232.6199951171875,53718400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-12 00:00:00-05:00,AAPL,231.1999969482422,236.8699951171875,45243300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-13 00:00:00-05:00,AAPL,236.91000366210938,241.52999877929688,53614100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-14 00:00:00-05:00,AAPL,241.25,244.60000610351562,40896200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-18 00:00:00-05:00,AAPL,244.14999389648438,244.47000122070312,48822500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-19 00:00:00-05:00,AAPL,244.66000366210938,244.8699951171875,32204200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-20 00:00:00-05:00,AAPL,244.94000244140625,245.8300018310547,32316900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-21 00:00:00-05:00,AAPL,245.9499969482422,245.5500030517578,53197400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-24 00:00:00-05:00,AAPL,244.92999267578125,247.10000610351562,51326400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-25 00:00:00-05:00,AAPL,248.0,247.0399932861328,48013300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-26 00:00:00-05:00,AAPL,244.3300018310547,240.36000061035156,44433600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-27 00:00:00-05:00,AAPL,239.41000366210938,237.3000030517578,41153600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-02-28 00:00:00-05:00,AAPL,236.9499969482422,241.83999633789062,56833400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-03 00:00:00-05:00,AAPL,241.7899932861328,238.02999877929688,47184000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-04 00:00:00-05:00,AAPL,237.7100067138672,235.92999267578125,53798100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-05 00:00:00-05:00,AAPL,235.4199981689453,235.74000549316406,47227600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-06 00:00:00-05:00,AAPL,234.44000244140625,235.3300018310547,45170400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-07 00:00:00-05:00,AAPL,235.11000061035156,239.07000732421875,46273600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-10 00:00:00-04:00,AAPL,235.5399932861328,227.47999572753906,72071200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-11 00:00:00-04:00,AAPL,223.80999755859375,220.83999633789062,76137400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-12 00:00:00-04:00,AAPL,220.13999938964844,216.97999572753906,62547500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-13 00:00:00-04:00,AAPL,215.9499969482422,209.67999267578125,61368300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-14 00:00:00-04:00,AAPL,211.25,213.49000549316406,60107600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-17 00:00:00-04:00,AAPL,213.30999755859375,214.0,48073400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-18 00:00:00-04:00,AAPL,214.16000366210938,212.69000244140625,42432400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-19 00:00:00-04:00,AAPL,214.22000122070312,215.24000549316406,54385400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-20 00:00:00-04:00,AAPL,213.99000549316406,214.10000610351562,48862900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-21 00:00:00-04:00,AAPL,211.55999755859375,218.27000427246094,94127800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-24 00:00:00-04:00,AAPL,221.0,220.72999572753906,44299500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-25 00:00:00-04:00,AAPL,220.77000427246094,223.75,34493600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-26 00:00:00-04:00,AAPL,223.50999450683594,221.52999877929688,34466100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-27 00:00:00-04:00,AAPL,221.38999938964844,223.85000610351562,37094800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-28 00:00:00-04:00,AAPL,221.6699981689453,217.89999389648438,39818600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-03-31 00:00:00-04:00,AAPL,217.00999450683594,222.1300048828125,65299300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-01 00:00:00-04:00,AAPL,219.80999755859375,223.19000244140625,36412700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-02 00:00:00-04:00,AAPL,221.32000732421875,223.88999938964844,35905900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-03 00:00:00-04:00,AAPL,205.5399932861328,203.19000244140625,103419000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-04 00:00:00-04:00,AAPL,193.88999938964844,188.3800048828125,125910900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-07 00:00:00-04:00,AAPL,177.1999969482422,181.4600067138672,160466300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-08 00:00:00-04:00,AAPL,186.6999969482422,172.4199981689453,120859500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-09 00:00:00-04:00,AAPL,171.9499969482422,198.85000610351562,184395900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-10 00:00:00-04:00,AAPL,189.07000732421875,190.4199981689453,121880000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-11 00:00:00-04:00,AAPL,186.10000610351562,198.14999389648438,87435900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-14 00:00:00-04:00,AAPL,211.44000244140625,202.52000427246094,101352900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-15 00:00:00-04:00,AAPL,201.86000061035156,202.13999938964844,51343900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-16 00:00:00-04:00,AAPL,198.36000061035156,194.27000427246094,59732400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-17 00:00:00-04:00,AAPL,197.1999969482422,196.97999572753906,52164700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-21 00:00:00-04:00,AAPL,193.27000427246094,193.16000366210938,46742500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-22 00:00:00-04:00,AAPL,196.1199951171875,199.74000549316406,52976400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-23 00:00:00-04:00,AAPL,206.0,204.60000610351562,52929200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-24 00:00:00-04:00,AAPL,204.88999938964844,208.3699951171875,47311000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-25 00:00:00-04:00,AAPL,206.3699951171875,209.27999877929688,38222300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-28 00:00:00-04:00,AAPL,210.0,210.13999938964844,38743100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-29 00:00:00-04:00,AAPL,208.69000244140625,211.2100067138672,36827600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-04-30 00:00:00-04:00,AAPL,209.3000030517578,212.5,52286500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-01 00:00:00-04:00,AAPL,209.0800018310547,213.32000732421875,57365700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-02 00:00:00-04:00,AAPL,206.08999633789062,205.35000610351562,101010600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-05 00:00:00-04:00,AAPL,203.10000610351562,198.88999938964844,69018500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-06 00:00:00-04:00,AAPL,198.2100067138672,198.50999450683594,51216500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-07 00:00:00-04:00,AAPL,199.1699981689453,196.25,68536700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-08 00:00:00-04:00,AAPL,197.72000122070312,197.49000549316406,50478900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-09 00:00:00-04:00,AAPL,199.0,198.52999877929688,36453900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-12 00:00:00-04:00,AAPL,210.97000122070312,210.7899932861328,63775800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-13 00:00:00-04:00,AAPL,210.42999267578125,212.92999267578125,51909300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-14 00:00:00-04:00,AAPL,212.42999267578125,212.3300018310547,49325800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-15 00:00:00-04:00,AAPL,210.9499969482422,211.4499969482422,45029500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-16 00:00:00-04:00,AAPL,212.36000061035156,211.25999450683594,54737900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-19 00:00:00-04:00,AAPL,207.91000366210938,208.77999877929688,46140500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-20 00:00:00-04:00,AAPL,207.6699981689453,206.86000061035156,42496600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-21 00:00:00-04:00,AAPL,205.1699981689453,202.08999633789062,59211800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-22 00:00:00-04:00,AAPL,200.7100067138672,201.36000061035156,46742400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-23 00:00:00-04:00,AAPL,193.6699981689453,195.27000427246094,78432900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-27 00:00:00-04:00,AAPL,198.3000030517578,200.2100067138672,56288500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-28 00:00:00-04:00,AAPL,200.58999633789062,200.4199981689453,45339700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-29 00:00:00-04:00,AAPL,203.5800018310547,199.9499969482422,51396800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-05-30 00:00:00-04:00,AAPL,199.3699951171875,200.85000610351562,70819900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-02 00:00:00-04:00,AAPL,200.27999877929688,201.6999969482422,35423300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-03 00:00:00-04:00,AAPL,201.35000610351562,203.27000427246094,46381600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-04 00:00:00-04:00,AAPL,202.91000366210938,202.82000732421875,43604000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-05 00:00:00-04:00,AAPL,203.5,200.6300048828125,55126100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-06 00:00:00-04:00,AAPL,203.0,203.9199981689453,46607700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-09 00:00:00-04:00,AAPL,204.38999938964844,201.4499969482422,72862600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-10 00:00:00-04:00,AAPL,200.60000610351562,202.6699981689453,54672600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-11 00:00:00-04:00,AAPL,203.5,198.77999877929688,60989900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-12 00:00:00-04:00,AAPL,199.0800018310547,199.1999969482422,43904600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-13 00:00:00-04:00,AAPL,199.72999572753906,196.4499969482422,51447300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-16 00:00:00-04:00,AAPL,197.3000030517578,198.4199981689453,43020700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-17 00:00:00-04:00,AAPL,197.1999969482422,195.63999938964844,38856200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-18 00:00:00-04:00,AAPL,195.94000244140625,196.5800018310547,45394700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-20 00:00:00-04:00,AAPL,198.24000549316406,201.0,96813500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-23 00:00:00-04:00,AAPL,201.6300048828125,201.5,55814300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-24 00:00:00-04:00,AAPL,202.58999633789062,200.3000030517578,54064000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-25 00:00:00-04:00,AAPL,201.4499969482422,201.55999755859375,39525700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-26 00:00:00-04:00,AAPL,201.42999267578125,201.0,50799100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-27 00:00:00-04:00,AAPL,201.88999938964844,201.0800018310547,73188600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-06-30 00:00:00-04:00,AAPL,202.00999450683594,205.1699981689453,91912800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-01 00:00:00-04:00,AAPL,206.6699981689453,207.82000732421875,78788900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-02 00:00:00-04:00,AAPL,208.91000366210938,212.44000244140625,67941800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-03 00:00:00-04:00,AAPL,212.14999389648438,213.5500030517578,34955800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-07 00:00:00-04:00,AAPL,212.67999267578125,209.9499969482422,50229000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-08 00:00:00-04:00,AAPL,210.10000610351562,210.00999450683594,42848900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-09 00:00:00-04:00,AAPL,209.52999877929688,211.13999938964844,48749400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-10 00:00:00-04:00,AAPL,210.50999450683594,212.41000366210938,44443600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-11 00:00:00-04:00,AAPL,210.57000732421875,211.16000366210938,39765800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-14 00:00:00-04:00,AAPL,209.92999267578125,208.6199951171875,38840100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-15 00:00:00-04:00,AAPL,209.22000122070312,209.11000061035156,42296300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-16 00:00:00-04:00,AAPL,210.3000030517578,210.16000366210938,47490500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-17 00:00:00-04:00,AAPL,210.57000732421875,210.02000427246094,48068100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-18 00:00:00-04:00,AAPL,210.8699951171875,211.17999267578125,48974600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-21 00:00:00-04:00,AAPL,212.10000610351562,212.47999572753906,51377400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-22 00:00:00-04:00,AAPL,213.13999938964844,214.39999389648438,46404100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-23 00:00:00-04:00,AAPL,215.0,214.14999389648438,46989300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-24 00:00:00-04:00,AAPL,213.89999389648438,213.75999450683594,46022600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-25 00:00:00-04:00,AAPL,214.6999969482422,213.8800048828125,40268800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-28 00:00:00-04:00,AAPL,214.02999877929688,214.0500030517578,37858000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-29 00:00:00-04:00,AAPL,214.17999267578125,211.27000427246094,51411700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-30 00:00:00-04:00,AAPL,211.89999389648438,209.0500030517578,45512500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-07-31 00:00:00-04:00,AAPL,208.49000549316406,207.57000732421875,80698400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-01 00:00:00-04:00,AAPL,210.8699951171875,202.3800048828125,104434500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-04 00:00:00-04:00,AAPL,204.50999450683594,203.35000610351562,75109300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-05 00:00:00-04:00,AAPL,203.39999389648438,202.9199981689453,44155100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-06 00:00:00-04:00,AAPL,205.6300048828125,213.25,108483100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-07 00:00:00-04:00,AAPL,218.8800048828125,220.02999877929688,90224800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-08 00:00:00-04:00,AAPL,220.8300018310547,229.35000610351562,113854000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-11 00:00:00-04:00,AAPL,227.9199981689453,227.17999267578125,61806100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-12 00:00:00-04:00,AAPL,228.00999450683594,229.64999389648438,55626200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-13 00:00:00-04:00,AAPL,231.07000732421875,233.3300018310547,69878500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-14 00:00:00-04:00,AAPL,234.05999755859375,232.77999877929688,51916300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-15 00:00:00-04:00,AAPL,234.0,231.58999633789062,56038700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-18 00:00:00-04:00,AAPL,231.6999969482422,230.88999938964844,37476200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-19 00:00:00-04:00,AAPL,231.27999877929688,230.55999755859375,39402600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-20 00:00:00-04:00,AAPL,229.97999572753906,226.00999450683594,42263900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-21 00:00:00-04:00,AAPL,226.27000427246094,224.89999389648438,30621200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-22 00:00:00-04:00,AAPL,226.1699981689453,227.75999450683594,42477800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-25 00:00:00-04:00,AAPL,226.47999572753906,227.16000366210938,30983100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-26 00:00:00-04:00,AAPL,226.8699951171875,229.30999755859375,54575100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-27 00:00:00-04:00,AAPL,228.61000061035156,230.49000549316406,31259500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-28 00:00:00-04:00,AAPL,230.82000732421875,232.55999755859375,38074700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-08-29 00:00:00-04:00,AAPL,232.50999450683594,232.13999938964844,39418400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-02 00:00:00-04:00,AAPL,229.25,229.72000122070312,44075600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-03 00:00:00-04:00,AAPL,237.2100067138672,238.47000122070312,66427800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-04 00:00:00-04:00,AAPL,238.4499969482422,239.77999877929688,47549400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-05 00:00:00-04:00,AAPL,240.0,239.69000244140625,54870400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-08 00:00:00-04:00,AAPL,239.3000030517578,237.8800048828125,48999500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-09 00:00:00-04:00,AAPL,237.0,234.35000610351562,66313900,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-10 00:00:00-04:00,AAPL,232.19000244140625,226.7899932861328,83440800,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-11 00:00:00-04:00,AAPL,226.8800048828125,230.02999877929688,50208600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-12 00:00:00-04:00,AAPL,229.22000122070312,234.07000732421875,55824200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-15 00:00:00-04:00,AAPL,237.0,236.6999969482422,42699500,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-16 00:00:00-04:00,AAPL,237.17999267578125,238.14999389648438,63421100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-17 00:00:00-04:00,AAPL,238.97000122070312,238.99000549316406,46508000,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-18 00:00:00-04:00,AAPL,239.97000122070312,237.8800048828125,44249600,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-19 00:00:00-04:00,AAPL,241.22999572753906,245.5,163741300,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-22 00:00:00-04:00,AAPL,248.3000030517578,256.0799865722656,105517400,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-23 00:00:00-04:00,AAPL,255.8800048828125,254.42999267578125,60275200,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-24 00:00:00-04:00,AAPL,255.22000122070312,252.30999755859375,42303700,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-25 00:00:00-04:00,AAPL,253.2100067138672,256.8699951171875,55202100,36.629852,32.927193,,28.113,4060701523968,1.109
2025-09-26 00:00:00-04:00,AAPL,254.10000610351562,255.4600067138672,46076300,36.629852,32.927193,,28.113,4060701523968,1.109
